0.233856201171875,0.2315673828125,0.23272705078125,0.23565673828125,0.23284912109375,0.23779296875,0.23724365234375,0.237701416015625,0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875
0.2315673828125,0.23272705078125,0.23565673828125,0.23284912109375,0.23779296875,0.23724365234375,0.237701416015625,0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125
0.23272705078125,0.23565673828125,0.23284912109375,0.23779296875,0.23724365234375,0.237701416015625,0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125,0.222747802734375
0.23565673828125,0.23284912109375,0.23779296875,0.23724365234375,0.237701416015625,0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125,0.222747802734375,0.22222900390625
0.23284912109375,0.23779296875,0.23724365234375,0.237701416015625,0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125,0.222747802734375,0.22222900390625,0.22357177734375
0.23779296875,0.23724365234375,0.237701416015625,0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125,0.222747802734375,0.22222900390625,0.22357177734375,0.22357177734375
0.23724365234375,0.237701416015625,0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125,0.222747802734375,0.22222900390625,0.22357177734375,0.22357177734375,0.226043701171875
0.237701416015625,0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125,0.222747802734375,0.22222900390625,0.22357177734375,0.22357177734375,0.226043701171875,0.22906494140625
0.2371826171875,0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125,0.222747802734375,0.22222900390625,0.22357177734375,0.22357177734375,0.226043701171875,0.22906494140625,0.234344482421875
0.23626708984375,0.235504150390625,0.235015869140625,0.23260498046875,0.2320556640625,0.2315673828125,0.23065185546875,0.228759765625,0.230316162109375,0.2320556640625,0.230621337890625,0.235687255859375,0.23626708984375,0.23785400390625,0.23797607421875,0.239227294921875,0.23626708984375,0.2379150390625,0.236968994140625,0.23248291015625,0.229248046875,0.22784423828125,0.224822998046875,0.22344970703125,0.222747802734375,0.22222900390625,0.22357177734375,0.22357177734375,0.226043701171875,0.22906494140625,0.234344482421875,0.233551025390625
